Date,Open,High,Low,Close,Change,Rate,Volume,Amount
2007/3/14,2609.93,2625.12,2546.65,2597.36,-42.81,-1.62,689520.88,6658193.95
2007/3/15,2595.54,2645.88,2595.54,2645.55,48.19,1.86,637784.89,6326677.85
2007/3/16,2656.01,2665.39,2576.32,2604.23,-41.32,-1.56,753318.5,7477702.45
2007/3/19,2533.71,2674.8,2523.3,2659.41,55.19,2.12,739835.66,7294366.11
2007/3/20,2669.64,2674.47,2645.25,2672.77,13.36,0.5,612497.26,6174148.24
2007/3/21,2685.93,2703,2666.89,2702.6,29.83,1.12,646129.57,6836931.56
2007/3/22,2720.46,2740.28,2702.41,2711.32,8.72,0.32,833080.74,8603627.77
2007/3/23,2710.36,2726.62,2653.79,2716.27,4.94,0.18,739119.19,7630449.04
2007/3/26,2725.4,2764.4,2713.93,2764.03,47.77,1.76,760747.73,7779610.12
2007/3/27,2770.35,2789.97,2753.02,2784.02,19.99,0.72,807251.27,8401839.47
2007/3/28,2787.24,2806.08,2689.11,2797.65,13.63,0.49,1122099.7,11214608.19
2007/3/29,2802.38,2830.08,2782.93,2783.31,-14.34,-0.51,1065672.39,11323343.63
2007/3/30,2768.71,2801.95,2753.15,2781.78,-1.52,-0.05,629507.06,6653696.93
2007/4/2,2793.96,2850.15,2793.96,2850.11,68.32,2.46,692478.83,7668050.79
2007/4/3,2861.9,2888.33,2852.57,2888.12,38.01,1.33,770144.95,8709185.31
2007/4/4,2893.38,2924.68,2875.69,2911.82,23.71,0.82,755066.58,8845607.12
2007/4/5,2909.5,2950.66,2895.42,2945.05,33.22,1.14,741389.91,8519559.84
2007/4/6,2921.73,2977.46,2911.05,2972.01,26.96,0.92,791023.28,9304957.21
2007/4/9,2988.38,3043.06,2988.38,3038.17,66.16,2.23,909017.05,10621879.35
2007/4/10,3053.36,3081.62,2993.11,3081.57,43.4,1.43,1008883.42,11970221.6
2007/4/11,3092.09,3121.54,3059.28,3121.32,39.75,1.29,1016699.35,12421892.31
2007/4/12,3129.25,3176.69,3114.91,3176.44,55.12,1.77,925351.86,11843411.23
2007/4/13,3182.78,3211.61,3154.11,3169.23,-7.2,-0.23,1006531.16,12972836.07
2007/4/16,3177.3,3256.57,3177.29,3256,86.76,2.74,879289.4,11270659.42
2007/4/17,3273.43,3288.17,3182.95,3283.6,27.61,0.85,1053071.05,13382342.58
2007/4/18,3294.21,3311.98,3244.93,3304.5,20.9,0.64,1014267.07,12924225.25
2007/4/19,3297.95,3297.95,3065.28,3150.3,-154.2,-4.67,1152700.09,14383032.16
2007/4/20,3165.67,3297.41,3165.67,3289.28,138.98,4.41,944698.69,11862047.5
2007/4/23,3330.8,3433.52,3330.8,3431.32,142.04,4.32,1099589.91,13758343.77
2007/4/24,3462.48,3490.81,3418.3,3445.2,13.88,0.4,1146430.06,14941229.85
2007/4/25,3432.02,3467.83,3376.08,3448.28,3.09,0.09,1005806.69,12908917.15
2007/4/26,3465.11,3493.91,3438.88,3493.58,45.3,1.31,789976.9,10780704.6
2007/4/27,3499.94,3503.89,3436,3470.52,-23.06,-0.66,806986.36,11372280.98
2007/4/30,3487.36,3568.68,3478.93,3558.71,88.19,2.54,943028.64,13808137.15
2007/5/8,3643.81,3699.37,3618.78,3686.03,127.32,3.58,1067887.32,15367741.97
2007/5/9,3699.3,3717.34,3556.62,3701.28,15.25,0.41,1406483.58,18906047.32
2007/5/10,3703.53,3742.23,3671.81,3724.51,23.23,0.63,1154199.22,15315921.55
2007/5/11,3696.29,3715.37,3629.71,3702.61,-21.9,-0.59,889617.61,13377391.47
2007/5/14,3648.27,3769.16,3620.86,3734.42,31.81,0.86,910980.49,13715672.74
2007/5/15,3739.05,3751.64,3600.21,3604.64,-129.78,-3.48,935785.68,13822018.85
2007/5/16,3598,3700.65,3557.2,3700.29,95.65,2.65,862292.68,12669380.82
2007/5/17,3716.44,3794.16,3705.28,3778.61,78.32,2.12,902564.78,13545910.03
2007/5/18,3771.27,3805.21,3746.24,3776.63,-1.98,-0.05,824188.98,12074177.25
2007/5/21,3650.8,3843.84,3643.08,3831.44,54.81,1.45,984786.5,14512979.4
2007/5/22,3849.04,3893.19,3849.04,3870.49,39.05,1.02,1096181.84,16132337.03
2007/5/23,3879.76,3939.49,3853.91,3938.95,68.46,1.77,985231.71,14749446.72
2007/5/24,3953.89,3972.58,3858.51,3919.75,-19.2,-0.49,1138142.64,17237422.68
2007/5/25,3907.73,3996.85,3888.31,3985.25,65.5,1.67,954166.15,15080905
2007/5/28,4033.92,4091.94,4027.36,4072.58,87.33,2.19,1140418.51,18321293.26
2007/5/29,4090.9,4168.53,4079.87,4168.29,95.71,2.35,1132672.27,17947668.82
2007/5/30,3906.04,4104.2,3849.7,3886.46,-281.83,-6.76,1327391.4,21031890.28
2007/5/31,3828.92,3991.73,3683.56,3927.95,41.49,1.07,1260782.48,19367197.6
2007/6/1,3953.1,4014.15,3780.03,3803.95,-124,-3.16,1199379.39,19398026.93
2007/6/4,3804.96,3822.41,3503.94,3511.43,-292.52,-7.69,905310.19,13129620.16
2007/6/5,3407,3635.15,3246.73,3634.63,123.2,3.51,1137680.38,15076492.14
2007/6/6,3652.89,3712.53,3550.74,3677.58,42.95,1.18,959515.1,13593846.42
2007/6/7,3694.55,3802.3,3684.46,3802.3,124.72,3.39,941905.81,13722857.91
2007/6/8,3814.19,3861.21,3769.15,3837.87,35.56,0.94,890747.42,13665065.55
2007/6/11,3876.07,3937.79,3870.23,3931.86,93.99,2.45,909822.77,14051910.03
2007/6/12,3953.96,4036.36,3834.02,4036.11,104.25,2.65,993897.74,15810239.1
2007/6/13,4071.74,4146.52,4064.15,4118.27,82.16,2.04,1094529.45,16590885.44
2007/6/14,4103.52,4132,4022.78,4075.82,-42.45,-1.03,866091.8,13379227
2007/6/15,4043.11,4115.73,4025.1,4099.38,23.56,0.58,687796,10923426.69
2007/6/18,4178.76,4246.4,4177.19,4227.57,128.19,3.13,878729.13,14184832.67
2007/6/19,4227.59,4254.72,4186.18,4253,25.43,0.6,815404.71,13052327.25
2007/6/20,4268.66,4292.2,4138.33,4157.6,-95.4,-2.24,868630.15,14106075.76
2007/6/21,4140.69,4208.87,4110.96,4197.28,39.68,0.95,737394.71,12178309.59
2007/6/22,4203.13,4220.92,3970.35,4051.43,-145.85,-3.47,795523.74,12774767.38
2007/6/25,4066.45,4105.99,3850.84,3877.59,-173.84,-4.29,700310.44,11343269.87
2007/6/26,3804.41,3929.37,3752.93,3928.21,50.62,1.31,588851.14,8786774.2
2007/6/27,3946.88,4053.41,3912.2,4040.48,112.27,2.86,652905.2,10213162.01
2007/6/28,4038.38,4067.81,3857.85,3858.52,-181.96,-4.5,668579.8,9837204.73
2007/6/29,3769.33,3867.75,3718.16,3764.08,-94.44,-2.45,589208.7,8852758.61
2007/7/2,3746.18,3801.9,3644.19,3757.66,-6.42,-0.17,497473.1,7199586.55
2007/7/3,3782.78,3835.29,3744.02,3832.23,74.57,1.98,464091.26,6888749.45
2007/7/4,3840.41,3848.08,3727.56,3743.58,-88.64,-2.31,382337.16,5905564.8
2007/7/5,3688.31,3706.6,3535.04,3537.44,-206.15,-5.51,432255.27,6132405.6
2007/7/6,3517.6,3712.74,3475.27,3710.28,172.85,4.89,513665.12,7189498.99
2007/7/9,3743.87,3840.99,3722.23,3821.3,111.02,2.99,540731.13,7927098.94
2007/7/10,3832.76,3852.93,3764.25,3775.62,-45.68,-1.2,519078.68,7718456.8
2007/7/11,3751.49,3797.81,3732.29,3789.87,14.25,0.38,336289.07,5153228.57
2007/7/12,3799.19,3839.21,3780.03,3816.92,27.05,0.71,313681.19,4596804.32
2007/7/13,3825.03,3829.68,3773.93,3820.12,3.2,0.08,268932.42,3861551.38
2007/7/16,3824.91,3830.37,3697.22,3697.97,-122.16,-3.2,299318.57,4446295.13
2007/7/17,3684.34,3812.25,3650.25,3789.65,91.68,2.48,325538.5,5015822.66
2007/7/18,3776.94,3861.51,3756.7,3807.57,17.92,0.47,459758.23,6946783.17
2007/7/19,3796.92,3836.39,3778.51,3807,-0.58,-0.02,302584.67,4572848.85
2007/7/20,3808.08,3971.89,3808.08,3971.88,164.89,4.33,552711.21,8155621.5
2007/7/23,4009.06,4157.39,4009.06,4156.72,184.84,4.65,852761.86,12582417.67
2007/7/24,4187.33,4241.58,4143.59,4161.35,4.63,0.11,760907.35,11202488.5
2007/7/25,4163.36,4256.05,4163.35,4255.46,94.11,2.26,645977.66,10177176.14
2007/7/26,4282.68,4325.93,4244.08,4303.19,47.72,1.12,654902.43,10398660.56
2007/7/27,4277.55,4318.34,4225.03,4307.14,3.96,0.09,650211.09,10591006.85
2007/7/30,4305.18,4426.31,4303.73,4410.3,103.15,2.39,754415.83,12108350.13
2007/7/31,4402.52,4467.65,4359.59,4460.56,50.27,1.14,713750.42,11885859.14
2007/8/1,4479.3,4496.25,4271.06,4290.48,-170.09,-3.81,793616.65,12891121.68
2007/8/2,4311.6,4449.4,4303.98,4436.19,145.72,3.4,628875.38,10835796.48
2007/8/3,4472.89,4599.25,4472.89,4598.38,162.19,3.66,781904.73,14128752.43
2007/8/6,4642.78,4704.19,4623.49,4703.98,105.61,2.3,761642.71,13659901.95
2007/8/7,4715.39,4771.58,4634.87,4724.55,20.56,0.44,838471.33,15463811.57
2007/8/8,4680.07,4741.45,4579.4,4668.09,-56.46,-1.2,889880.01,13547662.53
2007/8/9,4666.42,4779.14,4666.2,4777.29,109.2,2.34,720257.86,11719133.55
2007/8/10,4765.85,4771.61,4631.04,4726.68,-50.6,-1.06,749628.81,12359826.97
2007/8/13,4724.52,4767.08,4663.2,4721.19,-5.49,-0.12,857631.67,13718953.81
2007/8/14,4721.45,4803.57,4704.15,4795.57,74.38,1.58,611579.11,10553684.01
2007/8/15,4804.68,4836.59,4697.97,4798.75,3.18,0.07,634664.27,10990291.34
2007/8/16,4772.36,4772.97,4665.21,4721.94,-76.81,-1.6,635947.94,11021469.78
2007/8/17,4694.2,4774.99,4616.97,4626.58,-95.36,-2.02,636521.2,11156521.97
2007/8/20,4749.2,4885.84,4747.27,4885.43,258.84,5.59,678122.04,11925934.65
2007/8/21,4915.52,4995.53,4909.84,4972.71,87.28,1.79,744405.93,13290240.15
2007/8/22,4899.93,5075.89,4887.14,5051.69,78.98,1.59,740289.25,13872227.6
2007/8/23,5075.51,5154.85,5028.12,5135.93,84.24,1.67,680518.82,13087321.43
2007/8/24,5161.15,5231.15,5158.03,5217.58,81.65,1.59,737698.75,13454609.95
2007/8/27,5250.62,5296.57,5191.28,5243.15,25.57,0.49,826314.54,14937548.05
2007/8/28,5220.64,5270.3,5136.61,5251.77,8.62,0.16,750667.89,14041966.52
2007/8/29,5215.66,5283.33,5138.34,5171.82,-79.95,-1.52,729294.56,13898354.93
2007/8/30,5193.73,5247.57,5176,5241.23,69.41,1.34,672984.9,12382018.15
2007/8/31,5255.09,5307.42,5219.99,5296.81,55.59,1.06,667803.57,12286240.23
2007/9/3,5335.05,5433.75,5335.05,5419.17,122.36,2.31,828491.66,14961242.34
2007/9/4,5421.25,5429.21,5333.49,5360.33,-58.84,-1.09,799148.32,14768666.69
2007/9/5,5357.55,5389.33,5265.06,5363.25,2.92,0.05,653649.02,12274069.85
2007/9/6,5389.49,5448.84,5365.5,5412.04,48.79,0.91,706085.74,12858101.78
2007/9/7,5382.91,5402.72,5284.65,5294.8,-117.24,-2.17,792988.8,14593042.88
2007/9/10,5226.74,5380.46,5182.1,5377.22,82.43,1.56,650956.72,11676898.12
2007/9/11,5384.56,5414,5104.35,5124.09,-253.13,-4.71,688066.9,12724965.41
2007/9/12,5102.58,5212.65,5059.46,5202.86,78.76,1.54,615722.53,11377390.86
2007/9/13,5230.65,5351.58,5212.03,5349.97,147.11,2.83,597469.29,11893471.52
2007/9/14,5362.47,5405.85,5274.22,5397.28,47.31,0.88,602956.26,11873915.82
2007/9/17,5389.5,5504.77,5387.68,5498.91,101.63,1.88,694031.32,13140229.68
2007/9/18,5524.1,5533.53,5405.18,5476.84,-22.07,-0.4,716218.1,14026303.25
2007/9/19,5487.38,5498.59,5385.42,5419.27,-57.57,-1.05,558800.65,11013278.06
2007/9/20,5436.64,5501.4,5430.31,5494.92,75.65,1.4,567121.36,11372579.51
2007/9/21,5508.51,5516.11,5357.5,5468.1,-26.82,-0.49,611063.56,12112587.5
2007/9/24,5481.38,5541.13,5400.68,5513.9,45.8,0.84,541848.17,11667845.93
2007/9/25,5524.02,5540.87,5423.53,5454.62,-59.28,-1.08,453262.3,9549483.33
2007/9/26,5433.63,5489.86,5338.31,5361.02,-93.59,-1.72,391711.56,8407776.95
2007/9/27,5364.53,5429.05,5338.04,5427.66,66.64,1.24,337590.56,7156951.35
2007/9/28,5479.85,5590.85,5479.85,5580.81,153.16,2.82,485146.2,10422426.52
2007/10/8,5703.28,5715.91,5617.1,5653.14,72.32,1.3,664497.03,12870914.23
2007/10/9,5638.63,5682.97,5582.77,5675.93,22.79,0.4,536334.9,10759405.54
2007/10/10,5694.99,5776.21,5653.79,5685.76,9.83,0.17,639944.55,12850610.27
2007/10/11,5695.13,5761.22,5650.1,5760.08,74.32,1.31,651411.01,13742890.18
2007/10/12,5777.9,5796.28,5485.56,5737.22,-22.86,-0.4,780010.64,16058874.73
2007/10/15,5761.87,5824.98,5690.07,5821.45,84.23,1.47,706821.11,15505208.21
2007/10/16,5851.54,5885.48,5815.61,5877.2,55.76,0.96,646920.49,13509234.29
2007/10/17,5862.38,5891.72,5797.61,5824.12,-53.09,-0.9,488697.68,10832840.12
2007/10/18,5813.24,5813.24,5593.99,5615.75,-208.37,-3.58,485956.3,10649480.46
2007/10/19,5651.03,5711.5,5563.78,5614.06,-1.69,-0.03,384664.57,8497154.21
2007/10/22,5543.79,5594.5,5465.85,5472.68,-141.38,-2.52,358674.99,7473040.62
2007/10/23,5467.83,5541.96,5373.05,5540.09,67.41,1.23,418968,9001431.35
2007/10/24,5564.48,5644.97,5553.33,5588.01,47.92,0.87,446612.38,9944996.44
2007/10/25,5549.66,5556.55,5312.85,5333.79,-254.22,-4.55,508217.06,10389071.4
2007/10/26,5279.1,5428.58,5266.37,5394.81,61.01,1.14,358959.65,7728375.18
2007/10/29,5428.68,5509.35,5428.68,5508.36,113.55,2.1,352339.77,7235386.31
2007/10/30,5529.97,5597.27,5467.52,5596.07,87.71,1.59,391939.21,7972798.68
2007/10/31,5663.76,5691.87,5590.54,5688.54,92.47,1.65,503294.69,10378228.87
2007/11/1,5701.49,5702.21,5604.79,5605.23,-83.31,-1.46,466124.79,9634274.17
2007/11/2,5514.85,5565.66,5448.99,5472.93,-132.3,-2.36,432895,9367108.25
2007/11/5,5438.81,5494.62,5333.38,5360.31,-112.62,-2.06,336950.18,7419019.59
2007/11/6,5331.31,5406.11,5295.8,5317.55,-42.76,-0.8,270578.54,5649153.14
2007/11/7,5348.56,5388.64,5231.61,5350.63,33.08,0.62,300613.49,5963921.1
2007/11/8,5321.86,5321.86,5090.96,5093.67,-256.96,-4.8,360548.93,7297874.35
2007/11/9,5042.76,5129.11,4962.3,5040.53,-53.14,-1.04,345838.26,6796865.14
2007/11/12,4916.82,5018.11,4795.43,4978.25,-62.27,-1.24,384139.22,7590104.33
2007/11/13,5024.52,5082.64,4866.16,4939.24,-39.01,-0.78,368620.79,7471482.37
2007/11/14,5013.78,5147.01,4924.82,5145.89,206.64,4.18,352315.42,7344965.73
2007/11/15,5129.81,5170.97,5069.52,5081.11,-64.77,-1.26,317594.64,6660904.48
2007/11/16,4999.84,5021.71,4917.49,5007.66,-73.45,-1.45,233109.91,4707924.72
2007/11/19,5017.4,5033.95,4968.73,4994.42,-13.25,-0.26,255481.01,4896999.31
2007/11/20,4964.56,5099.52,4916.47,5069.38,74.97,1.5,335627.14,6653613.5
2007/11/21,5087.25,5135.25,4993.29,4997.62,-71.76,-1.42,268031.22,5305945.22
2007/11/22,4902.63,4949.34,4759.91,4772.62,-225,-4.5,265077.16,5371412.31
2007/11/23,4733.37,4857.05,4711.79,4856.16,83.54,1.75,201463.05,4117411.21
2007/11/26,4931.6,4954.18,4795.35,4800.08,-56.08,-1.15,236222.76,4842704.68
2007/11/27,4759.01,4806.83,4708.8,4711.15,-88.93,-1.85,208868.4,4483191.03
2007/11/28,4724.47,4760.66,4619.51,4648.75,-62.4,-1.32,224823.68,4516730.6
2007/11/29,4708.38,4847.58,4637.48,4842.07,193.32,4.16,368729.9,7289575.21
2007/11/30,4841.08,4841.08,4723.79,4737.41,-104.66,-2.16,293836.96,5740297.76
2007/12/3,4714.92,4809.27,4689.52,4772.67,35.27,0.74,222559.34,4369829.9
2007/12/4,4786.64,4886.58,4786.64,4829.21,56.54,1.18,226435.92,4392702.89
2007/12/5,4829.95,4970.17,4815.61,4965.95,136.73,2.83,317691.65,6109018.03
2007/12/6,4986.25,4999.93,4928.13,4971.06,5.11,0.1,237115.91,4743627.29
2007/12/7,4979.84,5041.78,4977.87,5041.35,70.3,1.41,271982.23,5038040.07
2007/12/10,4961.67,5138.69,4944.83,5133.56,92.21,1.83,427806.91,8289815.6
2007/12/11,5162.09,5181.41,5068.03,5140,6.44,0.13,405864.57,8203438.75
2007/12/12,5108.58,5130.72,5033.72,5077.39,-62.61,-1.22,398282.51,8375350
2007/12/13,5051.78,5067.39,4881.34,4884.3,-193.09,-3.8,368195.9,7712515.19
2007/12/14,4827.39,4979.19,4800.24,4977.65,93.35,1.91,307279.25,6116256.92
2007/12/17,4976.24,4977.57,4855.17,4857.29,-120.36,-2.42,370145.22,7693538.27
2007/12/18,4827.26,4883,4799,4829.91,-27.38,-0.56,229300.76,4744735.25
2007/12/19,4877.77,4961.59,4865.35,4946.29,116.38,2.41,321018.58,6037985.35
2007/12/20,4968.03,5048.06,4935.4,5037.2,90.91,1.84,313199.17,5992749.73
2007/12/21,5016.46,5103.77,5014.7,5101.85,64.66,1.28,372514.94,7354981.13
2007/12/24,5142.16,5239.22,5129.6,5207.13,105.28,2.06,503199.67,10396975.59
2007/12/25,5217.56,5244.03,5180.59,5216.81,9.68,0.19,389737.05,7933365.96
2007/12/26,5231.97,5273.14,5194.75,5265.03,48.21,0.92,414681.15,8369490.94
2007/12/27,5286.98,5367.53,5260.1,5367.53,102.5,1.95,523450.18,10921683.62
2007/12/28,5379.52,5391.67,5323.82,5338.28,-29.26,-0.55,453614.15,9505665.46
2008/1/2,5349.76,5404.93,5283.45,5385.1,46.83,0.88,456687.1,9888643.35
2008/1/3,5381.15,5422.67,5315.95,5422.03,36.93,0.69,646458.78,13598335.49
2008/1/4,5430.63,5499.09,5422.46,5483.65,61.62,1.14,517464.2,11886623.06
2008/1/7,5480.44,5569.15,5455.5,5556.59,72.94,1.33,534854.09,12318955
2008/1/8,5575.95,5630.62,5485.23,5528.05,-28.54,-0.51,648995.01,14797575.37
2008/1/9,5507.12,5614.68,5490.31,5613.76,85.7,1.55,467968.72,10836810.32
2008/1/10,5631.65,5707.67,5602.59,5672.15,58.4,1.04,642298.93,14431645.56
2008/1/11,5688.56,5702.57,5629.64,5699.15,26.99,0.48,561670.79,12224153.48
2008/1/14,5717.53,5756.92,5679.29,5731.76,32.61,0.57,498460.1,10935639.8
2008/1/15,5743.43,5754.11,5652.04,5696.45,-35.31,-0.62,508866.08,11967314.19
2008/1/16,5642.57,5642.57,5498.39,5505.72,-190.73,-3.35,557744.69,12663497.7
2008/1/17,5445.8,5533.65,5226.64,5365.62,-140.09,-2.54,619369.33,13605242.46
2008/1/18,5358.18,5419.57,5307.5,5414.47,48.84,0.91,439130.05,9508087.29
2008/1/21,5424.64,5434.35,5122.46,5145.73,-268.73,-4.96,478336.17,10154005.02
2008/1/22,5015.43,5032.25,4708.39,4753.87,-391.87,-7.62,607726.92,12602934.17
2008/1/23,4787.17,4976.27,4751.5,4975.11,221.24,4.65,557763.85,11100612.75
2008/1/24,5034.53,5079.8,4926.37,5027.21,52.1,1.05,566059.87,11416907.54
2008/1/25,5022.9,5121.41,4966.52,5077.43,50.22,1,471421.08,10068007.69
2008/1/28,5038.51,5038.51,4711.28,4731.88,-345.55,-6.81,414252.83,8146074.29
2008/1/29,4742.9,4845.66,4688.73,4762.08,30.2,0.64,290622.56,5804061.66
2008/1/30,4817.16,4858.1,4606.14,4710.65,-51.43,-1.08,340989.76,7221923.33
2008/1/31,4693.61,4733.7,4614.28,4620.4,-90.25,-1.92,308525.8,6431166.68
2008/2/1,4623.62,4660.99,4414.12,4571.95,-48.46,-1.05,351255.28,6794146.93
2008/2/4,4695.55,4951.25,4695.55,4950.12,378.18,8.27,409531.45,8566038.55
2008/2/5,4942.88,4995.57,4878.12,4921.83,-28.3,-0.57,327963.56,7062609.66
2008/2/13,4858.81,4883.24,4785.8,4816.08,-105.74,-2.15,214756.59,4327169.93
2008/2/14,4858.85,4913.32,4842.85,4880.25,64.17,1.33,198377.89,4015282.1
2008/2/15,4846.02,4846.02,4742.1,4813.31,-66.94,-1.37,242626.01,4729876.49
2008/2/18,4875.22,4944.88,4845.31,4910.99,97.68,2.03,305900.78,6184463.05
2008/2/19,4926.84,5020.75,4885.7,5020.75,109.76,2.24,361769.65,7420776.89
2008/2/20,5032.78,5062.26,4901.66,4908.72,-112.04,-2.23,395577.22,8498085.59
2008/2/21,4878.57,4924.45,4796.1,4876.03,-32.69,-0.67,334036.16,6793211.65
2008/2/22,4850.88,4850.88,4649.81,4702.24,-173.79,-3.56,379186.27,7711034.96
2008/2/25,4704.32,4722.64,4510.7,4519.78,-182.46,-3.88,336520.01,6532365.81
2008/2/26,4637.6,4668.83,4394.59,4515.53,-4.25,-0.09,332763.9,6762596.28
2008/2/27,4543.1,4660.41,4500.89,4639.77,124.23,2.75,295923.93,6031145.69
2008/2/28,4651.16,4670.17,4582.82,4622.06,-17.71,-0.38,253981.71,5033255.54
2008/2/29,4616.24,4683.16,4597.63,4674.55,52.49,1.14,233508.58,4727505.09
2008/3/3,4648.74,4803.9,4611.7,4790.74,116.19,2.49,392584.11,7968496.07
2008/3/4,4813.4,4836.66,4657.38,4671.15,-119.6,-2.5,451297.77,8855768.67
2008/3/5,4650.52,4689.97,4519.74,4628.72,-42.42,-0.91,394179.93,7347959.8
2008/3/6,4645.07,4746.58,4592.62,4685.03,56.31,1.22,444022.68,8571062.3
2008/3/7,4641.76,4693.21,4597.01,4621.69,-63.34,-1.35,286909.45,6055244.48
2008/3/10,4588.73,4588.77,4406.23,4431.59,-190.1,-4.11,317803.55,6114737.57
2008/3/11,4393.28,4441.18,4315.18,4441.18,9.6,0.22,262765.92,5234430.91
2008/3/12,4534.81,4553.34,4308.35,4309.65,-131.54,-2.96,271456.44,5570263.43
2008/3/13,4266.27,4296.36,4121.28,4198.96,-110.69,-2.57,344513.07,6576946.63
2008/3/14,4179.44,4212.41,4092.79,4157.87,-41.09,-0.98,234278.85,4556424.88
2008/3/17,4138.88,4138.88,3958.29,3965.28,-192.59,-4.63,281809.61,5237608.91
2008/3/18,3924.87,3996.96,3700.35,3763.95,-201.33,-5.08,345237.51,5845947.82
2008/3/19,3837.6,3954.47,3776.3,3888.86,124.91,3.32,378984.77,6882370.84
2008/3/20,3833.21,4044.69,3658.04,4001.83,112.97,2.9,462129.44,8243259.54
2008/3/21,3998.2,4083.16,3958.97,4037.83,36,0.9,426151.63,7498540.87
2008/3/24,4086.07,4103.57,3857.09,3857.09,-180.74,-4.48,358424.38,6394357.02
2008/3/25,3780.46,3937.67,3747.02,3905.77,48.68,1.26,322458.63,5829241.91
2008/3/26,3926.86,4001.55,3888.02,3914.37,8.6,0.22,280367.63,5202605.93
2008/3/27,3847.44,3873.61,3745.88,3748.92,-165.45,-4.23,320006.68,5515141.1
2008/3/28,3712.98,3925.86,3661.38,3918.16,169.24,4.51,420967.77,7272608.88
2008/3/31,3802.21,3891.66,3780.12,3790.53,-127.63,-3.26,294408.41,5116660
2008/4/1,3776.27,3815.16,3566.21,3582.86,-207.68,-5.48,353034.62,5896208.05
2008/4/2,3621.39,3698.53,3493.18,3547.98,-34.88,-0.97,427658.84,7010275.83
2008/4/3,3518.22,3665.65,3457.62,3650.7,102.72,2.9,329894.93,5423390.12
2008/4/7,3611.96,3854.07,3578.38,3845.82,195.12,5.34,404849.82,7052592.69
2008/4/8,3852.01,3935.33,3820.1,3891.06,45.24,1.18,440679.22,7648591.63
2008/4/9,3857.28,3911.7,3687.6,3688.13,-202.93,-5.22,389971.68,6455576.74
2008/4/10,3641.66,3754.72,3608.32,3754.72,66.59,1.81,288043.96,4715225.83
2008/4/11,3794.3,3825.3,3755.02,3783.73,29.01,0.77,263285.9,4441899.3
2008/4/14,3699.14,3710.79,3525.19,3536.33,-247.4,-6.54,334270.46,5463741.7
2008/4/15,3513.07,3583.86,3417.25,3583.3,46.97,1.33,306568.86,4899712.66
2008/4/16,3573.66,3583.81,3483.19,3494.02,-89.28,-2.49,265281.2,4208771.5
2008/4/17,3493.24,3559.1,3340.88,3386.63,-107.39,-3.07,295306.18,4682995.32
2008/4/18,3356.56,3390.55,3248.53,3272.5,-114.13,-3.37,278881.62,4218411.89
2008/4/21,3516.43,3516.43,3223.89,3267.55,-4.94,-0.15,413623.07,6465768.65
2008/4/22,3207.88,3301.55,3122.39,3296.28,28.72,0.88,325379.69,4770644.18
2008/4/23,3267.36,3467.43,3245.3,3453.73,157.45,4.78,442725.53,6771861.71
2008/4/24,3739.32,3781.48,3659.73,3774.5,320.78,9.29,965748.96,14939456.92
2008/4/25,3781.91,3915.84,3737.98,3803.07,28.57,0.76,848144.91,14709832.68
2008/4/28,3740.95,3791.77,3711.19,3729.15,-73.92,-1.94,488312.35,8507065.47
2008/4/29,3704.93,3797.53,3702.02,3776.94,47.79,1.28,445404.4,7889582.55
2008/4/30,3793.85,3970.58,3793.85,3959.12,182.18,4.82,699097.77,12263722.07
2008/5/5,4015.21,4061.47,3972.56,4055.78,96.66,2.44,625340.73,11100438.72
2008/5/6,4021.07,4075.58,3961.34,4010.89,-44.89,-1.11,584592.8,10619840.56
2008/5/7,3986.13,4042.41,3821.11,3821.32,-189.57,-4.73,544577.06,9846531.86
2008/5/8,3774.04,3926,3761.28,3925.04,103.72,2.71,440556.68,7783910.33
2008/5/9,3960.89,3973.06,3806.52,3878.92,-46.12,-1.17,536559.29,9637785.95
2008/5/12,3804.99,3952.79,3766.58,3904.92,26,0.67,453826.6,8169148.54
2008/5/13,3786.53,3923.17,3778.72,3851.69,-53.23,-1.36,503380.12,7984732.15
2008/5/14,3843.47,3975.8,3843.47,3975.78,124.1,3.22,506069.01,8523087.49
2008/5/15,4006.66,4038.85,3948.06,3948.09,-27.69,-0.7,507729.75,8179587.72
2008/5/16,3948.03,3982.22,3882.9,3936.12,-11.97,-0.3,397217.52,6627936.39
2008/5/19,3926.31,3936.28,3865.5,3914.07,-22.05,-0.56,297095.81,4975565.15
2008/5/20,3911.1,3946.44,3698.55,3710.82,-203.25,-5.19,397026.29,6457203.25
2008/5/21,3668.18,3801.07,3591.57,3783.05,72.23,1.95,435961.62,6917911.23
2008/5/22,3732.64,3783.85,3704.16,3711.44,-71.61,-1.89,407427.17,6628121.2
2008/5/23,3697.89,3741.06,3629.01,3675.15,-36.3,-0.98,334404.31,5253076.29
2008/5/26,3643.01,3643.01,3555.76,3559.22,-115.93,-3.15,281801.9,4552437.44
2008/5/27,3549.99,3594.66,3533.47,3576.2,16.98,0.48,247626.93,3985628.02
2008/5/28,3583.28,3698,3561.73,3676.23,100.03,2.8,310349.14,4999477.26
2008/5/29,3666.2,3677.02,3578.73,3580.87,-95.36,-2.59,294227.4,4658902.22
2008/5/30,3585.61,3620.23,3552.66,3611.33,30.46,0.85,285908.47,4688668.27
2008/6/2,3600.23,3650.48,3580.58,3625.83,14.5,0.4,282533.58,4196689.68
